       3912.1078  1.13239e-10  1.13239e-12      1.00000
       3912.8580  1.13862e-10  1.13862e-12      1.00000
       3913.6082  1.13843e-10  1.13843e-12      1.00000
       3914.3584  1.13257e-10  1.13257e-12      1.00000
       3915.1086  1.12189e-10  1.12189e-12      1.00000
       3915.8588  1.10740e-10  1.10740e-12      1.00000
       3916.6090  1.08984e-10  1.08984e-12      1.00000
       3917.3592  1.06960e-10  1.06960e-12      1.00000
       3918.1094  1.04671e-10  1.04671e-12      1.00000
       3918.8596  1.02135e-10  1.02135e-12      1.00000
       3919.6098  9.94454e-11  9.94454e-13      1.00000
       3920.3599  9.67875e-11  9.67875e-13      1.00000
       3921.1101  9.44445e-11  9.44445e-13      1.00000
       3921.8603  9.26105e-11  9.26105e-13      1.00000
       3922.6105  9.14006e-11  9.14006e-13      1.00000
       3923.3607  9.05926e-11  9.05926e-13      1.00000
       3924.1109  8.98385e-11  8.98385e-13      1.00000
       3924.8611  8.86025e-11  8.86025e-13      1.00000
       3925.6113  8.64619e-11  8.64619e-13      1.00000
       3926.3615  8.31023e-11  8.31023e-13      1.00000
       3927.1117  7.85221e-11  7.85221e-13      1.00000
       3927.8619  7.28573e-11  7.28573e-13      1.00000
       3928.6121  6.64678e-11  6.64678e-13      1.00000
       3929.3623  5.97176e-11  5.97176e-13      1.00000
       3930.1125  5.29892e-11  5.29892e-13      1.00000
       3930.8627  4.66043e-11  4.66043e-13      1.00000
       3931.6129  4.08591e-11  4.08591e-13      1.00000
       3932.3631  3.60189e-11  3.60189e-13      1.00000
       3933.1133  3.23902e-11  3.23902e-13      1.00000
       3933.8635  3.02092e-11  3.02092e-13      1.00000
       3934.6137  2.97243e-11  2.97243e-13      1.00000
       3935.3639  3.09910e-11  3.09910e-13      1.00000
       3936.1141  3.39706e-11  3.39706e-13      1.00000
       3936.8643  3.84233e-11  3.84233e-13      1.00000
       3937.6144  4.39758e-11  4.39758e-13      1.00000
       3938.3646  5.01620e-11  5.01620e-13      1.00000
       3939.1148  5.64631e-11  5.64631e-13      1.00000
       3939.8650  6.23820e-11  6.23820e-13      1.00000
       3940.6152  6.75495e-11  6.75495e-13      1.00000
       3941.3654  7.17499e-11  7.17499e-13      1.00000
       3942.1156  7.50287e-11  7.50287e-13      1.00000
       3942.8658  7.76312e-11  7.76312e-13      1.00000
       3943.6160  7.99704e-11  7.99704e-13      1.00000
       3944.3662  8.24182e-11  8.24182e-13      1.00000
       3945.1164  8.52667e-11  8.52667e-13      1.00000
       3945.8666  8.84761e-11  8.84761e-13      1.00000
       3946.6168  9.18884e-11  9.18883e-13      1.00000
       3947.3670  9.51911e-11  9.51911e-13      1.00000
       3948.1172  9.81901e-11  9.81901e-13      1.00000
       3948.8674  1.00811e-10  1.00811e-12      1.00000
       3949.6176  1.03073e-10  1.03073e-12      1.00000
       3950.3678  1.05015e-10  1.05015e-12      1.00000
       3951.1180  1.06612e-10  1.06612e-12      1.00000
       3951.8682  1.07822e-10  1.07822e-12      1.00000
       3952.6184  1.08662e-10  1.08662e-12      1.00000
       3953.3686  1.09171e-10  1.09171e-12      1.00000
       3954.1188  1.09429e-10  1.09429e-12      1.00000
       3954.8689  1.09463e-10  1.09463e-12      1.00000
       3955.6191  1.09257e-10  1.09257e-12      1.00000
       3956.3693  1.08817e-10  1.08817e-12      1.00000
       3957.1195  1.08127e-10  1.08127e-12      1.00000
       3957.8697  1.07130e-10  1.07130e-12      1.00000
       3958.6199  1.05661e-10  1.05661e-12      1.00000
       3959.3701  1.03387e-10  1.03387e-12      1.00000
       3960.1203  1.00064e-10  1.00064e-12      1.00000
       3960.8705  9.55326e-11  9.55326e-13      1.00000
       3961.6207  9.00277e-11  9.00277e-13      1.00000
       3962.3709  8.39288e-11  8.39288e-13      1.00000
       3963.1211  7.76649e-11  7.76649e-13      1.00000
       3963.8713  7.15238e-11  7.15238e-13      1.00000
       3964.6215  6.54895e-11  6.54895e-13      1.00000
       3965.3717  5.95000e-11  5.95000e-13      1.00000
       3966.1219  5.34926e-11  5.34926e-13      1.00000
       3966.8721  4.76847e-11  4.76847e-13      1.00000
       3967.6223  4.25280e-11  4.25280e-13      1.00000
       3968.3725  3.85904e-11  3.85904e-13      1.00000
       3969.1227  3.64737e-11  3.64737e-13      1.00000
       3969.8729  3.64479e-11  3.64479e-13      1.00000
       3970.6231  3.86048e-11  3.86048e-13      1.00000
       3971.3733  4.26419e-11  4.26419e-13      1.00000
       3972.1234  4.81466e-11  4.81466e-13      1.00000
       3972.8736  5.46026e-11  5.46026e-13      1.00000
       3973.6238  6.15803e-11  6.15803e-13      1.00000
       3974.3740  6.87338e-11  6.87338e-13      1.00000
       3975.1242  7.58556e-11  7.58556e-13      1.00000
       3975.8744  8.28043e-11  8.28043e-13      1.00000
       3976.6246  8.95096e-11  8.95096e-13      1.00000
       3977.3748  9.59002e-11  9.59002e-13      1.00000
       3978.1250  1.01886e-10  1.01886e-12      1.00000
       3978.8752  1.07317e-10  1.07317e-12      1.00000
       3979.6254  1.11969e-10  1.11969e-12      1.00000
       3980.3756  1.15670e-10  1.15669e-12      1.00000
       3981.1258  1.18261e-10  1.18261e-12      1.00000
       3981.8760  1.19865e-10  1.19865e-12      1.00000
       3982.6262  1.20685e-10  1.20685e-12      1.00000
       3983.3764  1.21131e-10  1.21131e-12      1.00000
       3984.1266  1.21543e-10  1.21543e-12      1.00000
       3984.8768  1.22212e-10  1.22212e-12      1.00000
       3985.6270  1.23232e-10  1.23232e-12      1.00000
       3986.3772  1.24599e-10  1.24599e-12      1.00000
       3987.1274  1.26185e-10  1.26185e-12      1.00000
       3987.8776  1.27846e-10  1.27846e-12      1.00000
       3988.6278  1.29440e-10  1.29440e-12      1.00000
       3989.3780  1.30885e-10  1.30885e-12      1.00000
       3990.1281  1.32177e-10  1.32177e-12      1.00000
       3990.8783  1.33341e-10  1.33341e-12      1.00000
       3991.6285  1.34408e-10  1.34408e-12      1.00000
       3992.3787  1.35314e-10  1.35314e-12      1.00000
       3993.1289  1.35925e-10  1.35925e-12      1.00000
       3993.8791  1.36089e-10  1.36089e-12      1.00000
       3994.6293  1.35698e-10  1.35698e-12      1.00000
       3995.3795  1.34848e-10  1.34848e-12      1.00000
       3996.1297  1.33768e-10  1.33768e-12      1.00000
       3996.8799  1.32891e-10  1.32891e-12      1.00000
       3997.6301  1.32594e-10  1.32594e-12      1.00000
       3998.3803  1.33227e-10  1.33227e-12      1.00000
       3999.1305  1.34769e-10  1.34769e-12      1.00000
       3999.8807  1.37041e-10  1.37041e-12      1.00000
       4000.6309  1.39535e-10  1.39535e-12      1.00000
       4001.3811  1.41716e-10  1.41716e-12      1.00000
       4002.1313  1.43056e-10  1.43056e-12      1.00000
       4002.8815  1.43213e-10  1.43213e-12      1.00000
       4003.6317  1.42068e-10  1.42068e-12      1.00000
       4004.3819  1.39889e-10  1.39889e-12      1.00000
       4005.1321  1.37221e-10  1.37221e-12      1.00000
       4005.8823  1.34839e-10  1.34839e-12      1.00000
       4006.6325  1.33521e-10  1.33521e-12      1.00000
       4007.3827  1.33591e-10  1.33591e-12      1.00000
       4008.1328  1.35094e-10  1.35094e-12      1.00000
       4008.8830  1.37499e-10  1.37499e-12      1.00000
       4009.6332  1.40263e-10  1.40263e-12      1.00000
